,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1249,1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,0.6133532635774788,0.5787272097853682,0
1250,0,0,1,1,8,1,0,0,0,0,0,2,2,2,0,1,2,0.5012456402590931,0.06295291945534273,0
1251,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,0.47184853014449424,0.5247749826909762,0
1252,1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,0.6238166417538614,0.15947957535195015,1
1253,0,1,1,0,51,1,2,1,2,0,0,0,0,0,0,1,2,0.5904334828101645,0.43717401338564504,1
1254,0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,0.025909317389138015,0.01648396030463882,0
1255,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,0.014947683109118065,0.004621509346872836,1
1256,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,0.05630293971101144,0.189787675975075,0
1257,1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,0.7419033383158944,0.6865451188552966,0
1258,1,0,1,1,72,1,2,1,2,2,2,0,2,2,2,1,1,0.898355754857997,0.8941207015924302,0
1259,1,0,1,1,72,0,1,0,2,2,2,2,2,2,2,1,1,0.46387643248629795,0.5424590353104085,0
1260,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,0.9147982062780269,0.8552907915993538,0
1261,1,0,0,0,62,0,1,0,2,2,2,2,0,0,2,1,0,0.25361235675137017,0.29996538195245787,0
1262,0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,0.9701046337817638,0.7399319178398338,0
1263,0,0,1,1,3,1,0,2,1,1,1,1,1,1,2,0,3,0.008470353761833582,0.003831063927994461,0
1264,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,0.4155455904334828,0.16007385183475653,0
1265,1,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,0.02491280518186348,0.08321024694207248,0
1266,0,0,0,0,52,1,0,0,2,0,0,0,0,0,0,1,0,0.31390134529147984,0.2904165705054235,0
1267,0,0,0,0,2,1,0,1,2,2,0,0,2,0,0,1,2,0.7264573991031391,0.017274405723517194,0
1268,1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,0.014449427005480797,0.14484768059081468,0
1269,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0.06128550074738412,0.0006462035541195473,0
1270,1,0,1,1,60,1,2,1,0,0,0,0,0,0,0,0,0,0.5590433482810164,0.5117124394184168,0
1271,1,0,1,0,3,0,1,0,0,0,0,0,0,2,0,1,2,0.16841056302939708,0.009341103161781675,1
1272,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,0.8644743398106627,0.8736441264712671,0
1273,1,0,0,0,3,1,0,1,0,0,2,0,0,2,0,0,1,0.6721474838066767,0.027457881375490423,0
1274,0,0,1,0,34,1,2,2,1,1,1,1,1,1,0,0,2,0.06427503736920775,0.08786060466189707,0
1275,1,0,0,0,43,1,2,1,0,0,0,0,0,0,0,1,1,0.5690084703537618,0.3626355873528733,0
1276,0,1,0,0,66,1,2,1,0,0,2,2,2,2,1,1,1,0.8430493273542601,0.8029021463189476,0
1277,1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,0.06527154957648232,0.023667205169628433,0
1278,1,0,0,0,35,1,0,1,0,2,2,0,2,2,1,1,0,0.8380667663178873,0.41625894299561506,1
1279,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.019930244145490772,0.00016732056312024,0
1280,1,0,0,0,29,1,0,0,0,0,2,0,0,0,0,0,0,0.30592924763328355,0.15057696745903532,0
1281,0,0,1,1,50,1,0,1,0,0,0,0,0,0,0,1,0,0.5132037867463877,0.408366028156012,0
1282,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,0.5665171898355754,0.006496653588737594,1
1283,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,0.46487294469357254,0.17205169628432956,0
1284,1,0,1,1,13,1,2,1,0,0,0,0,0,0,0,1,1,0.5595416043846538,0.10130971613201016,1
1285,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,0.3607374190333832,0.4233729517655204,0
1286,0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,0.013452914798206289,0.036095084237249025,0
1287,1,0,1,0,44,1,0,0,0,2,2,2,2,0,1,1,2,0.5251619332336822,0.37291137779829214,0
1288,0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,0.6537120079720976,0.40542926378952227,0
1289,0,0,0,0,48,1,2,2,1,1,1,1,1,1,2,0,1,0.057299451918285976,0.13434687283637203,0
1290,1,0,0,0,1,1,0,0,0,0,2,2,2,2,0,1,2,0.5705032386646737,0.00654281098546042,0
1291,0,0,0,0,53,0,1,0,2,2,2,2,2,0,1,1,2,0.3522670652715496,0.33007154396492033,0
1292,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,0.2655705032386646,0.09472074774982692,0
1293,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.2580966616841056,0.002925225017309023,0
1294,1,0,0,0,39,1,0,1,0,0,2,2,0,0,1,0,2,0.6342800199302442,0.36936879759981533,0
1295,1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,0.857498754359741,0.5115451188552966,0
1296,0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,0.6860986547085202,0.037231710131548586,1
1297,1,0,0,0,71,1,2,0,2,2,2,2,0,2,2,0,0,0.621325361235675,0.656519732287099,0
1298,0,0,1,0,47,1,0,1,0,0,2,0,0,2,0,1,2,0.6681614349775785,0.464672282483268,1
1299,1,0,1,1,29,1,0,1,0,0,0,0,0,0,0,1,2,0.523168908819133,0.22570966997461345,1
1300,0,0,1,0,58,0,1,0,2,2,0,0,2,0,1,1,2,0.27005480817140015,0.29094161089314563,0
1301,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,2,0.30742401594419533,0.07624624971151626,1
1302,0,0,1,0,72,1,2,1,2,2,0,0,0,0,2,1,0,0.6557050323866467,0.6962208631433188,0
1303,0,1,1,0,43,0,1,0,0,2,2,0,2,2,0,0,1,0.371699053313403,0.26810523886452803,1
1304,0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,0.7997010463378177,0.2879875375028848,1
1305,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,3,0.020926756352765336,0.002659819986152781,0
1306,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0.257100149476831,0.021157396722824833,0
1307,1,0,1,1,15,1,2,0,0,0,2,2,0,0,0,1,0,0.41255605381165916,0.09788829909993077,0
1308,1,0,1,1,11,1,0,2,1,1,1,1,1,1,2,0,3,0.01395117090184353,0.0238806831294715,0
1309,0,0,1,1,37,1,2,2,1,1,1,1,1,1,0,0,3,0.08171400099651219,0.10302330948534504,0
1310,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,0.8221225710014948,0.12819639972305563,1
1311,0,0,1,1,17,1,0,0,2,2,0,0,2,2,0,0,3,0.5610363726955655,0.1381260096930533,0
1312,0,1,1,0,62,1,2,1,0,2,2,0,2,0,1,1,1,0.7942202291978078,0.6828698361412416,0
1313,1,0,0,0,27,1,2,0,0,0,0,0,0,0,0,0,3,0.30642750373692074,0.14684398799907686,0
1314,0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,0.019431988041853504,0.056438956842834065,0
1315,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,0.01544593921275536,0.11474728825294254,0
1316,1,0,1,1,69,1,2,1,0,0,2,0,2,2,0,1,1,0.8091679123069259,0.8064620355411956,1
1317,0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,0.07274539113104136,0.07539810754673437,0
1318,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,0,0.02242152466367711,0.08545465035771983,0
1319,1,0,0,0,29,1,0,2,1,1,1,1,1,1,1,0,3,0.008470353761833582,0.058931456265866614,0
1320,1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,0.8460388639760839,0.781635125778906,0
1321,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,2,0.01644245142002987,0.07468266789753059,0
1322,1,0,1,1,51,1,0,2,1,1,1,1,1,1,2,0,1,0.012954658694568993,0.12323447957535197,0
1323,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0.2730443447932237,0.019876528963766446,1
1324,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,0.6571998006975586,0.6122432494807293,0
1325,1,0,0,0,23,1,0,1,2,0,2,0,2,2,1,1,1,0.8141504733432985,0.2623990306946688,0
1326,1,1,0,1,38,1,2,1,2,0,0,0,0,0,0,1,3,0.6198305929247634,0.36277982921763213,0
1327,1,1,0,0,43,1,2,1,0,0,0,0,2,0,0,1,2,0.663677130044843,0.41850911608585273,0
1328,0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,0.0697558545092177,0.029529194553427184,0
1329,0,0,1,0,65,1,2,1,2,2,0,2,2,0,1,1,0,0.8161434977578476,0.7644472651742442,0
1330,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,0.772795216741405,0.1531848603738749,0
1331,1,0,0,0,20,1,2,1,0,0,0,0,2,0,0,1,2,0.6676631788739412,0.19798061389337643,1
1332,0,0,1,1,56,1,0,0,2,2,2,0,0,0,2,1,1,0.42899850523168903,0.3840295407339026,0
1333,1,0,1,0,42,0,1,0,0,0,0,0,0,0,0,1,1,0.06826108619830593,0.12443457189014542,0
1334,1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,0.5445939212755357,0.09227440572351721,0
1335,1,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,0.6352765321375187,0.019138010616201247,1
1336,0,0,1,1,3,1,0,2,1,1,1,1,1,1,0,0,3,0.01395117090184353,0.004829217632125548,0
1337,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5092177379172894,0.005833141010846987,1
1338,1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,0.012954658694568993,0.023580660050773136,0
1339,1,0,0,0,3,1,2,0,0,0,0,2,2,0,0,1,3,0.4683607374190334,0.022051696284329566,0
1340,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,0.012954658694568993,8.654511885529664e-05,0
1341,1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,1,0,0.016940707523667137,0.1482171705515809,0
1342,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,0.019431988041853504,0.12108816062774061,0
1343,0,1,0,0,60,1,2,1,2,0,0,0,2,2,1,1,0,0.8285999003487794,0.7105700438495269,0
1344,0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,0.7040358744394619,0.6902030925455804,0
1345,0,0,0,0,28,1,2,0,2,0,2,0,0,0,1,0,3,0.40607872446437476,0.1887433648742211,0
1346,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,0,2,0.5161933233682112,0.032748672974844226,0
1347,1,1,1,0,24,0,1,0,2,0,0,0,0,2,0,0,0,0.20777279521674138,0.10991230094622663,1
1348,0,0,1,1,45,1,0,0,0,2,0,2,0,0,1,1,1,0.3577478824115595,0.26552042464804987,1
1349,0,0,1,1,6,1,2,1,0,2,2,0,2,0,0,1,3,0.7553562531141006,0.05769097622894069,0
1350,1,1,1,0,64,1,0,1,2,0,2,0,0,0,1,0,1,0.6183358246138515,0.5768405261943226,0
1351,1,0,1,1,58,1,0,1,0,2,0,0,2,2,0,1,2,0.7433981066268062,0.6099988460650819,0
1352,0,1,0,0,5,1,2,1,0,0,0,0,2,0,0,1,1,0.6467364225211759,0.04930186937456728,1
1353,1,0,1,0,31,1,2,0,0,0,0,0,2,0,0,1,1,0.40657698056801195,0.21509346872836374,0
1354,0,0,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,0.8171400099651221,0.4048926840526194,1
1355,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,0.019431988041853504,0.0074948072928686825,0
1356,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,1,0.5151968111609367,0.1369374567274406,0
1357,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,0.8719481813652217,0.8782656358181399,0
1358,0,0,1,1,60,1,2,1,2,2,0,0,2,0,1,0,0,0.7563527653213753,0.6684744980383107,0
1359,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,3,0.08021923268560041,0.1927186706669744,0
1360,0,0,1,1,72,1,2,1,2,2,0,2,0,0,2,1,0,0.7184853014449427,0.7552042464804984,0
1361,0,0,1,0,50,1,0,2,1,1,1,1,1,1,1,1,0,0.01594419531639263,0.1066582044772675,0
1362,1,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,2,0.057299451918285976,0.02397299792291715,0
1363,0,0,1,1,4,1,2,1,0,2,0,0,2,2,0,1,2,0.7942202291978078,0.04219939995384261,1
1364,0,1,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,0.5645241654210265,0.03495845834294946,1
1365,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,0.6831091180866966,0.22583083314101085,0
1366,1,1,0,0,6,1,0,1,0,0,0,0,2,0,0,1,2,0.6123567513702043,0.055250403877221334,0
1367,1,0,0,0,12,1,2,0,0,0,2,0,2,2,0,0,0,0.5630293971101146,0.09326678975305792,0
1368,0,0,1,0,10,1,0,2,1,1,1,1,1,1,0,1,3,0.022919780767314407,0.026996307408262175,0
1369,1,0,1,0,12,1,0,1,2,2,2,0,0,0,0,1,2,0.6611858495266567,0.10859681513962613,0
1370,1,0,1,1,22,1,0,0,2,0,2,2,2,0,1,1,0,0.4907822620827106,0.17600392337872145,1
1371,0,0,0,0,47,1,0,1,2,0,0,0,0,0,0,0,1,0.5700049825610364,0.406912070159243,0
1372,0,0,0,0,24,1,2,1,0,0,2,0,2,2,0,1,2,0.8021923268560041,0.2756173551811678,1
1373,0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,0.4598903836571999,0.23885875836602816,1
1374,1,1,1,0,9,1,0,2,1,1,1,1,1,1,0,1,3,0.029895366218236158,0.021434341103161784,0
1375,1,0,0,1,28,1,0,1,2,0,0,0,0,0,0,1,0,0.5645241654210265,0.23652780983152555,1
1376,0,0,1,1,69,1,2,0,2,0,2,2,0,0,2,1,1,0.45739910313901355,0.4887260558504501,0
1377,0,0,0,0,39,0,1,0,0,0,2,0,2,2,0,1,1,0.3228699551569507,0.21770136164320333,0
1378,0,1,0,0,27,1,2,1,2,2,2,0,2,2,1,1,0,0.9192825112107623,0.3275790445418878,0
1379,0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,0.02242152466367711,0.0022444034156473575,0
1380,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,0.01145989038365719,6.923609508423679e-05,0
1381,1,0,1,0,65,1,2,1,2,2,2,0,0,0,1,0,2,0.7125062282012955,0.6636048926840526,1
1382,0,0,0,0,28,1,0,0,2,0,0,2,0,0,1,0,3,0.3592426507224713,0.17626355873528735,0
1383,1,0,0,0,12,1,2,1,0,0,0,0,2,0,0,1,2,0.6596910812157449,0.12009577659819987,1
1384,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,0.5201793721973095,0.005960073851834756,1
1385,1,0,0,1,27,1,2,1,0,0,0,2,0,0,0,1,2,0.6103637269556552,0.24945188091391648,1
1386,1,0,1,1,66,1,2,2,1,1,1,1,1,1,2,1,1,0.070254110612855,0.1908089083775675,0
1387,0,0,0,0,72,1,2,0,2,2,0,0,0,0,2,0,0,0.41355256601893375,0.489983844911147,0
1388,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,0.71350274040857,0.5893087929840757,0
1389,1,0,0,0,7,1,2,1,0,2,0,0,2,2,0,1,2,0.8126557050323866,0.07551927071313179,1
1390,0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,0.7588440458395617,0.18329102238633743,1
1391,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,0.06427503736920775,0.19237249019155322,0
1392,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0.2725460886895864,0.003092545580429264,0
1393,0,0,0,0,64,1,2,2,1,1,1,1,1,1,1,0,3,0.06427503736920775,0.18739326102007847,0
1394,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,0.5929247633283508,0.49014539579967686,0
1395,1,1,0,0,51,1,2,1,0,2,0,0,0,0,1,1,0,0.6113602391629297,0.45648511423955684,0
1396,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,0.667164922770304,0.05261943226402031,1
1397,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,0.9646238166417538,0.5626932840987768,0
1398,1,1,1,0,53,1,2,1,0,2,0,0,2,2,0,1,2,0.8335824613851521,0.6381952457881375,1
1399,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,0.014449427005480797,0.1450553888760674,0
1400,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,0.020926756352765336,0.05917378259866144,0
1401,0,1,0,0,22,1,0,0,2,0,2,2,0,2,0,1,3,0.5132037867463877,0.176159704592661,0
1402,1,1,0,0,6,1,0,1,2,0,0,0,2,0,0,1,0,0.6666666666666667,0.05594276482806371,1
1403,1,0,1,1,31,1,2,1,2,0,2,2,0,0,0,0,2,0.7080219232685601,0.3235864297253635,0
1404,1,0,1,1,64,1,0,1,2,2,0,0,0,0,0,0,2,0.6258096661684106,0.5904165705054235,0
1405,1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,0.025909317389138015,0.1755077313639511,0
1406,1,0,1,0,68,0,1,0,2,0,2,0,2,2,2,1,0,0.35724962630792234,0.4356912070159243,0
1407,0,0,1,0,1,1,0,0,2,2,0,0,0,0,0,1,3,0.3517688091679123,0.004009923840295407,0
1408,1,1,0,0,64,1,2,1,2,2,0,0,2,2,0,1,0,0.8495266567015447,0.7535021924763443,0
1409,1,0,0,0,2,1,0,0,0,0,0,2,2,2,0,0,2,0.5186846038863976,0.013108700669282252,0
1410,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0.25660189337319383,0.002907915993537964,0
1411,1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,0.4598903836571999,0.20578698361412417,0
1412,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,0.019930244145490772,0.0020770828525271167,0
1413,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,0.7105132037867464,0.7419859219939996,0
1414,1,0,0,0,28,1,0,1,0,2,0,2,2,0,1,1,0,0.7274539113104136,0.284427648280637,0
1415,0,0,1,1,55,1,2,1,2,0,0,0,2,2,1,0,3,0.8236173393124067,0.6265635818139857,0
1416,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,0.5256601893373194,0.5039695361181629,0
1417,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,0.9033383158943697,0.4161550888529887,0
1418,1,1,1,0,53,1,2,0,2,0,0,2,0,0,1,1,2,0.4165421026407573,0.3705111931687053,1
1419,1,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,0.01544593921275536,0.08161781675513502,0
1420,0,0,0,1,15,1,0,1,0,2,0,0,0,2,0,1,0,0.6741405082212258,0.1443284098776829,1
1421,1,0,1,0,71,1,0,0,2,0,2,2,2,2,2,1,2,0.6407573492775287,0.6708804523424878,0
1422,1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,0.5590433482810164,0.059404569582275565,0
1423,1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,0.9262580966616842,0.8668359104546504,0
1424,1,0,1,0,52,1,2,1,0,2,0,2,0,2,0,1,1,0.7713004484304934,0.5849988460650819,0
1425,0,0,1,1,69,1,2,1,0,2,2,2,2,2,1,1,0,0.9018435475834579,0.8624798061389338,0
1426,1,0,1,1,24,1,2,0,2,0,0,0,2,2,1,0,3,0.5635276532137519,0.20798522963304872,0
1427,0,0,0,0,7,1,0,0,2,2,0,2,2,2,0,1,2,0.6003986048829099,0.06372605585045003,0
1428,1,0,0,1,39,1,2,2,1,1,1,1,1,1,1,0,0,0.07174887892376677,0.1084294945765059,0
1429,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,3,0.022919780767314407,0.12103046388183708,0
1430,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,0.8011958146487296,0.8012981767828296,0
1431,0,0,1,1,13,1,0,2,1,1,1,1,1,1,2,0,3,0.012954658694568993,0.028444495730440805,0
1432,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,0.005979073243647243,5.769674590352849e-06,0
1433,1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,0.7568510214250125,0.2987306715901223,0
1434,0,1,1,0,27,1,2,0,0,2,2,2,2,2,0,0,2,0.6537120079720976,0.26441264712670204,0
1435,1,0,1,1,48,1,0,0,0,2,2,0,0,0,1,1,1,0.3741903338315894,0.30376182783291017,0
1436,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,0.7249626307922272,0.0591045465035772,1
1437,1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,0.5829596412556054,0.5219363027925225,0
1438,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,0.8714499252615846,0.36498961458573737,0
1439,0,0,0,0,32,1,0,2,1,1,1,1,1,1,1,0,0,0.022919780767314407,0.07336141241633971,0
1440,1,0,0,0,3,1,0,1,0,0,0,0,2,2,0,1,2,0.7349277528649726,0.028617585968151397,0
1441,1,0,1,1,5,1,2,0,0,0,0,2,0,0,0,1,3,0.3731938216243149,0.027763674128779135,0
1442,0,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,0,0.7050323866467364,0.7240249249942303,0
1443,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.5146985550572996,0.0058966074313408735,0
1444,0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,0.7279521674140508,0.5707592891760904,0
1445,1,0,1,1,72,1,2,1,2,2,2,2,2,0,2,1,1,0.8754359740906825,0.8688899146088161,0
1446,1,0,0,1,66,1,2,0,2,2,0,2,0,0,2,0,0,0.47284504235176883,0.5031271636279714,0
1447,0,0,0,0,9,0,1,0,2,0,2,2,2,2,0,0,3,0.40109616342800203,0.0601257789060697,1
1448,0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,0.5999003487792726,0.3586025848142165,0
1449,0,1,1,0,71,1,2,0,2,2,2,2,0,2,2,1,0,0.6422521175884405,0.6707131317793676,0
1450,1,0,1,0,72,1,2,1,2,0,2,2,2,2,2,1,1,0.9232685600398605,0.9487710593122548,0
1451,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,0.918784255107125,0.9189591507039003,0
1452,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,0.6532137518684604,0.11665705054234941,1
1453,1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,0.45789735924265074,0.41639741518578355,0
1454,1,0,1,0,72,1,2,1,0,2,2,0,2,2,2,1,0,0.852017937219731,0.8455342718670666,0
1455,0,1,1,0,65,1,2,1,0,2,2,0,2,2,0,1,0,0.9023418036870952,0.8150992384029541,0
1456,0,0,1,1,6,1,2,1,0,0,0,2,0,0,0,1,2,0.6203288490284006,0.055856219709208406,1
1457,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0.5246636771300449,0.029333025617355183,1
1458,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,0.8345789735924265,0.7512635587352874,1
1459,1,0,1,1,67,1,2,2,1,1,1,1,1,1,2,0,0,0.06377678126557049,0.184819986152781,0
1460,1,0,0,0,8,1,2,1,0,2,2,0,2,0,0,1,2,0.7548579970104634,0.08710477729056082,1
1461,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,1,3,0.025411061285500747,0.17336718209093008,0
1462,0,1,1,0,66,0,1,0,0,2,2,0,2,0,1,0,0,0.2720478325859491,0.3471555504269559,0
1463,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,0.5371200797209766,0.0894818832217863,1
1464,0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,0.9098156452416541,0.5552100161550888,1
1465,0,0,1,1,22,1,0,0,2,2,2,0,0,0,0,0,3,0.42750373692077726,0.16192591737825987,1
1466,1,0,0,0,12,1,0,1,0,0,0,0,2,0,0,1,2,0.6297957149975087,0.10306946688206786,0
1467,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,0.2745391131041355,0.04816524348026772,0
1468,1,0,1,0,27,1,0,0,2,0,0,0,0,0,1,0,1,0.3034379671150972,0.16189129933071775,0
1469,0,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,0.0179372197309417,0.01670897761366259,0
1470,0,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,0.02042850024912804,0.02373644126471267,0
1471,1,0,0,0,71,0,1,0,2,2,2,2,2,0,2,0,0,0.35575485799701057,0.4465555042695592,0
1472,1,0,1,1,50,1,2,1,2,0,2,0,2,2,0,0,1,0.8739412057797709,0.6142395568889915,1
1473,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,0.8958644743398108,0.9129644588045235,0
1474,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,2,0.2640757349277528,0.036331640895453494,0
1475,1,1,1,1,46,1,2,1,2,2,2,0,2,0,0,1,2,0.8216243148978575,0.5218555273482576,1
1476,0,0,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,0.30592924763328355,0.029361873990306948,0
1477,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,0.7075236671649228,0.054033002538656824,0
1478,0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,0.08619830592924763,0.14217055158089084,0
1479,1,0,1,0,36,1,0,1,2,0,0,0,2,2,0,1,2,0.7508719481813652,0.3862508654511886,0
1480,1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,0.7618335824613852,0.08325640433879529,1
1481,1,0,1,1,40,0,1,0,0,2,2,2,2,2,1,0,3,0.4190333831589437,0.2803715670436187,0
1482,1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,0.8545092177379172,0.7321313177936765,0
1483,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,0.7942202291978078,0.8187687514424187,0
1484,0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,0.8056801195814648,0.4453207939072236,0
1485,1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,0.012954658694568993,0.016426263558735287,0
1486,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,0.7060288988540109,0.008112162474036465,1
1487,0,0,1,0,33,0,1,0,2,0,2,2,2,2,2,0,0,0.4115595416043847,0.23049849988460652,0
1488,0,0,0,1,31,1,2,1,0,0,0,0,2,0,0,1,1,0.6806178375685102,0.30909300715439647,1
1489,0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,0.709516691579472,0.0962727902146319,1
1490,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,1,0.01594419531639263,0.15111354719593814,0
1491,1,0,1,1,55,1,0,2,1,1,1,1,1,1,1,0,3,0.012456402590931726,0.1162647126702054,0
